csv,page,source,rows,cols,header
depth_Exploration_t00.csv,Online:Exploration,uesp:depth,4,5,6Normal | 6Fine | 6Superior | 6Epic | 6Legendary
depth_Jewelry_t00.csv,Online:Jewelry,uesp:depth,5,3,Type | Levels
depth_Jewelry_t01.csv,Online:Jewelry,uesp:depth,5,2,Type | Levels
depth_Jewelry_t02.csv,Online:Jewelry,uesp:depth,6,3,Type | Levels
depth_Jewelry_t03.csv,Online:Jewelry,uesp:depth,6,2,Type | Levels
depth_Hireling_Chests_t00.csv,Online:Hireling Chests,uesp:depth,5,7,Anchor | Blacksmith's Chest Blacksmith's Chest | Container | 1 | 3 | What could be inside? Open it and see...
depth_Imperial_City_Prison_Pledge_t00.csv,Online:Imperial City Prison Pledge,uesp:depth,1,2,Update 5: | Update 6:
depth_The_Lady_champion_t00.csv,Online:The Lady (champion),uesp:depth,4,3,"40px | Elemental Defender | Reduces Flame, Frost, Shock, and Magic Damage dealt to you by [0-15]%."
depth_The_Lady_champion_t01.csv,Online:The Lady (champion),uesp:depth,4,4,"40px | Spell Absorption | 10 | Restores [x] Magicka when you take Flame, Frost, Shock, Magic, Earth, or Oblivion Damage equivalent to 30% of your Maximum Health. This can only occur once every 10 seconds."
depth_The_Lord_champion_t00.csv,Online:The Lord (champion),uesp:depth,4,3,40px | Bastion | Increases the effectiveness of damage absorbing effects by [0-25]%.
depth_The_Lord_champion_t01.csv,Online:The Lord (champion),uesp:depth,4,5,40px | Infusion | 30 | Increases another player's ESO Magicka Link | Recovery by [x] for 8 seconds after you resurrect them.
depth_The_Lover_champion_t00.csv,Online:The Lover (champion),uesp:depth,4,3,40px | Arcanist | Increases your Magicka Recovery by [0-15]%.
depth_The_Lover_champion_t01.csv,Online:The Lover (champion),uesp:depth,4,4,40px | Plentiful Harvest | 10 | Grants you a 10% chance to double the yield from normal resource nodes.
depth_Key_Fragments_t00.csv,Online:Key Fragments,uesp:depth,8,4,Icon | Item | Description | Number needed for Vault
depth_Key_Fragments_t01.csv,Online:Key Fragments,uesp:depth,8,4,Vault | Location | Sets | Motifs/Styles/Crafting Materials
depth_Mercenary_Merchants_t00.csv,Online:Mercenary Merchants,uesp:depth,6,3,Alliance | Keep | Vendor
depth_Miscellaneous_Vendors_t00.csv,Online:Miscellaneous Vendors,uesp:depth,3,4,5Faction | 5Zone | 5Settlement/Store | 5Vendor
depth_Miscellaneous_Vendors_t01.csv,Online:Miscellaneous Vendors,uesp:depth,1,4,5Faction | 5Zone | 5Settlement/Store | 5Vendor
depth_Miscellaneous_Vendors_t02.csv,Online:Miscellaneous Vendors,uesp:depth,10,3,Icon | Item | Price
depth_Mercenary_Contracts_t00.csv,Online:Mercenary Contracts,uesp:depth,6,6,Name | Type | Level | Value | Description
depth_Magician_t00.csv,Online:Magician,uesp:depth,20,14,middle|32px|Points | Reduce | middle|32px|Points | Reduce | middle|32px|Points | Reduce | middle|32px|Points | Reduce | middle|32px|Points | Reduce
depth_Norianwe_t00.csv,Online:Norianwe,uesp:depth,1,2,Normal dialogue: | If the player exited dialogue before completing the quest:
depth_Recipes_deprecated_t00.csv,Online:Recipes/deprecated,uesp:depth,3,4,Food | Bread and Pies | Grilled | Soups and Stews
depth_Recipes_deprecated_t01.csv,Online:Recipes/deprecated,uesp:depth,57,8,Name | RI | RQ | Food | Recipe Drop | Ingredients | Effect
depth_Recipes_deprecated_t02.csv,Online:Recipes/deprecated,uesp:depth,57,8,Name | RI | RQ | Food | Recipe Drop | Ingredients | Effect
depth_Recipes_deprecated_t03.csv,Online:Recipes/deprecated,uesp:depth,57,8,Name | RI | RQ | Food | Recipe Drop | Ingredients | Effect
depth_Recipes_deprecated_t04.csv,Online:Recipes/deprecated,uesp:depth,60,8,Name | RI | RQ | Drink | Recipe Drop | Ingredients | Effect
depth_Recipes_deprecated_t05.csv,Online:Recipes/deprecated,uesp:depth,60,8,Name | RI | RQ | Drink | Recipe Drop | Ingredients | Effect
depth_Recipes_deprecated_t06.csv,Online:Recipes/deprecated,uesp:depth,60,8,Name | RI | RQ | Drink | Recipe Drop | Ingredients | Effect
depth_Provisioning_Ingredients_deprecated_t00.csv,Online:Provisioning Ingredients/deprecated,uesp:depth,41,3,Bread and Pies | Grilled | Soup and Stew
depth_Provisioning_Ingredients_deprecated_t01.csv,Online:Provisioning Ingredients/deprecated,uesp:depth,42,3,Beer | Spirits | Wine
depth_Provisioning_Ingredients_deprecated_t02.csv,Online:Provisioning Ingredients/deprecated,uesp:depth,1,3,
depth_Provisioning_Ingredients_deprecated_t03.csv,Online:Provisioning Ingredients/deprecated,uesp:depth,1,3,
depth_Provisioning_Ingredients_deprecated_t04.csv,Online:Provisioning Ingredients/deprecated,uesp:depth,58,3,Old Base | New Ingredient
depth_Provisioning_Ingredients_deprecated_t05.csv,Online:Provisioning Ingredients/deprecated,uesp:depth,36,2,Old Improvement | New Ingredient
depth_Provisioning_Ingredients_deprecated_t06.csv,Online:Provisioning Ingredients/deprecated,uesp:depth,6,2,Old Blue | New Ingredient
depth_Provisioning_Ingredients_deprecated_t07.csv,Online:Provisioning Ingredients/deprecated,uesp:depth,12,2,Old Purple | New Ingredient
depth_The_Ritual_champion_t00.csv,Online:The Ritual (champion),uesp:depth,4,3,"40px | Mighty | Increases your Physical, Poison, and Disease Damage by [0-15]%."
depth_The_Ritual_champion_t01.csv,Online:The Ritual (champion),uesp:depth,4,4,40px | Opportunist | 10 | Increases the damage of your next physical attack by 15% after you interrupt a target.
depth_Prosperous_t00.csv,Online:Prosperous,uesp:depth,4,5,6Normal | 6Fine | 6Superior | 6Epic | 6Legendary
depth_Flame_Damage_t00.csv,Online:Flame Damage,uesp:depth,8,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
depth_Flame_Damage_t01.csv,Online:Flame Damage,uesp:depth,27,3,Set | Weight | 5 piece bonus
depth_Frost_Damage_t00.csv,Online:Frost Damage,uesp:depth,6,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
depth_Frost_Damage_t01.csv,Online:Frost Damage,uesp:depth,17,3,Set | Weight | 5 piece bonus
depth_Shock_Damage_t00.csv,Online:Shock Damage,uesp:depth,4,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
depth_Shock_Damage_t01.csv,Online:Shock Damage,uesp:depth,22,3,Set | Weight | 5 piece bonus
depth_Poison_Damage_t00.csv,Online:Poison Damage,uesp:depth,22,3,Set | Weight | 5 piece bonus
depth_Disease_Damage_t00.csv,Online:Disease Damage,uesp:depth,13,3,Set | Weight | 5 piece bonus
depth_Magic_Damage_t00.csv,Online:Magic Damage,uesp:depth,17,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
depth_Magic_Damage_t01.csv,Online:Magic Damage,uesp:depth,20,3,Set | Weight | complete set bonus
depth_Physical_Damage_t00.csv,Online:Physical Damage,uesp:depth,20,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
depth_Physical_Damage_t01.csv,Online:Physical Damage,uesp:depth,31,3,Set | Weight | complete set bonus
depth_Buffs_t00.csv,Online:Buffs,uesp:depth,121,6,"rowspan=2 Aegis| | Minor | Take 5% less damage from Dungeon, Trial and Arena Monsters. | Sets | Aegis of Galenwe, Automated Defense, Claw of Yolnahkriin, Eternal Warrior, Eye of Nahviintaas, Inventor's Guard, Kyne's Wind, Lucent Echoes, Lunar Bastion, Oakensoul Ring, Pearlescent Ward, Pillager's Profit, Saxhleel Champion, Stone-Talker's Oath, Test of Resolve, Transformative Hope, Twilight Remedy, Vestment of Olorime, Vrol's Command, Xoryn's Masterpiece | 64px"
depth_Buffs_t01.csv,Online:Buffs,uesp:depth,64,6,"rowspan=7 Breach| | Minor | Decreases target's physical and spell resistance by 2974. | Abilities | Deep Fissure, Fatewoven Armor, Petrify, Pierce Armor, Sundered (Physical damage status), Wall of Frost against Chilled enemies | 64px"
depth_Buffs_t02.csv,Online:Buffs,uesp:depth,12,4,Buff Name | Description | Sources | Icon
depth_Buffs_t03.csv,Online:Buffs,uesp:depth,5,4,Buff Name | Description | Sources | Icon
depth_The_Shadow_champion_t00.csv,Online:The Shadow (champion),uesp:depth,4,3,40px | Befoul | Increases the effectiveness of healing reduction abilities by [0-55]%.
depth_The_Shadow_champion_t01.csv,Online:The Shadow (champion),uesp:depth,4,4,40px | Fortune Seeker | 10 | Increases the amount of gold you find in treasure chests and safeboxes by 50%.
depth_Oblivion_Damage_t00.csv,Online:Oblivion Damage,uesp:depth,4,3,Set | Weight | 5 piece bonus
depth_Bleed_Damage_t00.csv,Online:Bleed Damage,uesp:depth,6,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
depth_Bleed_Damage_t01.csv,Online:Bleed Damage,uesp:depth,14,3,Set | Weight | 5 piece bonus
depth_Sharp-as-Night_t00.csv,Online:Sharp-as-Night,uesp:depth,10,2,Racial Skill | Survivalist: Increases Physical and Spell Resistance by 3% and healing done by 3%.
depth_Sharp-as-Night_t01.csv,Online:Sharp-as-Night,uesp:depth,10,2,Quest | Sharp's Commentary
depth_Sharp-as-Night_t02.csv,Online:Sharp-as-Night,uesp:depth,6,3,Cordial/Friendly | Close/Allied/Companion | Wary/Irritated/Disdainful
depth_Sharp-as-Night_t03.csv,Online:Sharp-as-Night,uesp:depth,6,4,Cordial/Friendly | Close | Allied | Companion
depth_Sharp-as-Night_t04.csv,Online:Sharp-as-Night,uesp:depth,4,3,Wary | Irritated | Disdainful
depth_Aldmeri_Dominion_t00.csv,Online:Aldmeri Dominion,uesp:depth,19,1,Khenarthi's Roost
depth_Aldmeri_Dominion_t01.csv,Online:Aldmeri Dominion,uesp:depth,1,1,Generic Members
depth_Blackfeather_Court_t00.csv,Online:Blackfeather Court,uesp:depth,1,2,Named Members
depth_Daggerfall_Covenant_t00.csv,Online:Daggerfall Covenant,uesp:depth,21,1,Stros M'Kai and Betnikh
depth_Daggerfall_Covenant_t01.csv,Online:Daggerfall Covenant,uesp:depth,1,1,Generic Members
depth_Dark_Brotherhood_t00.csv,Online:Dark Brotherhood,uesp:depth,1,2,Read The Marked For Death Book:
depth_Dark_Brotherhood_t01.csv,Online:Dark Brotherhood,uesp:depth,12,3,Rank | Reputation Required for Next Rank | Total Reputation for Rank
depth_Coldharbour_Elite_Guard_t00.csv,Online:Coldharbour Elite Guard,uesp:depth,1,2,Blue Banner Members
depth_Coldsnap_Tribe_t00.csv,Online:Coldsnap Tribe,uesp:depth,1,2,Coldsnap Tribe
depth_Cult_of_Meridia_t00.csv,Online:Cult of Meridia,uesp:depth,1,2,Kilkreath Branch
depth_Ebonheart_Pact_t00.csv,Online:Ebonheart Pact,uesp:depth,21,1,Bleakrock Isle and Bal Foyen
depth_Ebonheart_Pact_t01.csv,Online:Ebonheart Pact,uesp:depth,1,1,Generic Members
depth_Fighters_Guild_t00.csv,Online:Fighters Guild,uesp:depth,10,3,Rank | Reputation Required for Next Rank | Total Reputation for Rank
depth_Drublog_t00.csv,Online:Drublog,uesp:depth,1,2,Bloodtoil Valley tribe
depth_Dragonguard_t00.csv,Online:Dragonguard,uesp:depth,5,2,Reformed Dragonguard Dragonhold
depth_Mages_Guild_t00.csv,Online:Mages Guild,uesp:depth,10,3,Rank | Reputation Required for Next Rank | Total Reputation for Rank
depth_House_Telvanni_t00.csv,Online:House Telvanni,uesp:depth,5,3,Name | Location | Mouth
depth_House_Telvanni_t01.csv,Online:House Telvanni,uesp:depth,1,2,Named Members
depth_Outlaws_t00.csv,Online:Outlaws,uesp:depth,1,2,Deadhallow Halls Thieves Guild
depth_Moon_Hunter_Pack_t00.csv,Online:Moon Hunter Pack,uesp:depth,1,2,Moon Hunter Keep
depth_Leveling_t00.csv,Online:Leveling,uesp:depth,50,7,Player level | Experience required for next level | Total experience for level | Standard quest reward | Location discovery | Location completion
depth_Leveling_t01.csv,Online:Leveling,uesp:depth,51,6,Experience to next rank | Total experience to reach rank | Experience to next rank | Total experience to reach rank | Experience to next rank | Total experience to reach rank
depth_Renrijra_Maor_t00.csv,Online:Renrijra Maor,uesp:depth,1,2,Shadowfen Party
depth_Buying_Guide_t00.csv,Online:Buying Guide,uesp:depth,2,4,Cover | Name | Description | How to get all content
depth_Buying_Guide_t01.csv,Online:Buying Guide,uesp:depth,3,4,Gold Road | Necrom | High Isle | Blackwood
depth_Buying_Guide_t02.csv,Online:Buying Guide,uesp:depth,12,4,Cover | Name | Description | How to get all content
depth_Root-Whisper_Tribe_t00.csv,Online:Root-Whisper Tribe,uesp:depth,1,2,Past Tribe Members | Members of Revived Tribe
depth_Sanguine_s_Revelers_t00.csv,Online:Sanguine's Revelers,uesp:depth,1,2,Cyrodiil Party
depth_Roister_s_Club_t00.csv,Online:Roister's Club,uesp:depth,1,3,Aldmeri Dominion | Daggerfall Covenant | Ebonheart Pact
depth_Roister_s_Club_t01.csv,Online:Roister's Club,uesp:depth,27,2,Name and Location | Zone
depth_Items_t00.csv,Online:Items,uesp:depth,1,5,Cloth | Leather | Wood | Metal | Jewelry Metal
depth_Runestones_t00.csv,Online:Runestones,uesp:depth,16,8,Name | Potency | Gear Level | Translation | Glyph | Cost
depth_Runestones_t01.csv,Online:Runestones,uesp:depth,16,7,Name | Potency | Gear Level | Translation | Glyph | Cost
depth_Runestones_t02.csv,Online:Runestones,uesp:depth,38,8,Name | Translation | Potency | Item Type | Glyph | Effect
depth_Runestones_t03.csv,Online:Runestones,uesp:depth,4,8,Name | Translation | Potency | Item Type | Glyph | Effect
depth_Runestones_t04.csv,Online:Runestones,uesp:depth,5,5,Name | Lvl | Translation | Effect
depth_Runestones_t05.csv,Online:Runestones,uesp:depth,5,2,Likely Name
depth_Fishing_t00.csv,Online:Fishing,uesp:depth,10,4,Bait | Source | Ideal use
depth_Fishing_t01.csv,Online:Fishing,uesp:depth,6,4,Water type | Bait to use | Bait caught | Common fish caught
depth_Fishing_t02.csv,Online:Fishing,uesp:depth,11,5,Khenarthi's Roost | Foul | Lake | Saltwater | River
depth_Fishing_t03.csv,Online:Fishing,uesp:depth,11,5,Stros M'Kai | Foul | Lake | Saltwater | River
depth_Fishing_t04.csv,Online:Fishing,uesp:depth,11,5,Bleakrock Isle | Foul | Lake | Saltwater | River
depth_Fishing_t05.csv,Online:Fishing,uesp:depth,51,5,Anchorage of the Riotous Redress (Only available from Abecean Saltwater nodes during High Seas of Tamriel) | Foul | Lake | Saltwater | River
depth_Fishing_t06.csv,Online:Fishing,uesp:depth,5,4,Fish | Water Type | Zone
depth_Provisioning_Ingredients_t00.csv,Online:Provisioning Ingredients,uesp:depth,6,2,Meats
depth_Provisioning_Ingredients_t01.csv,Online:Provisioning Ingredients,uesp:depth,6,2,Alcoholic ingredients
depth_Provisioning_Ingredients_t02.csv,Online:Provisioning Ingredients,uesp:depth,5,4,Clear Water | Dragonthorn | Scrib Jelly | Worms
depth_Alchemy_Ingredients_t00.csv,Online:Alchemy Ingredients,uesp:depth,34,7,Reagent | Primary Effect | Secondary Effect | Tertiary Effect | Quaternary Effect | Comes from
depth_Alchemy_Ingredients_t01.csv,Online:Alchemy Ingredients,uesp:depth,9,5,* | Clear Water | 10 | Tincture of | 1
depth_Alchemy_Ingredients_t02.csv,Online:Alchemy Ingredients,uesp:depth,9,4,Solvent | Poison Level | Poison Suffix | 32
depth_Blacksmithing_Materials_t00.csv,Online:Blacksmithing Materials,uesp:depth,10,3,Node | Ore | Refine Into
depth_Blacksmithing_Materials_t01.csv,Online:Blacksmithing Materials,uesp:depth,10,2,Ingot | Craft Into
depth_Blacksmithing_Materials_t02.csv,Online:Blacksmithing Materials,uesp:depth,4,2,Temper | Effect
depth_Blacksmithing_Materials_t03.csv,Online:Blacksmithing Materials,uesp:depth,9,3,Gem | Trait | Description
depth_Blacksmithing_Materials_t04.csv,Online:Blacksmithing Materials,uesp:depth,9,3,Gem | Trait | Description
depth_Woodworking_Materials_t00.csv,Online:Woodworking Materials,uesp:depth,10,3,Log | Wood | Refine Into
depth_Woodworking_Materials_t01.csv,Online:Woodworking Materials,uesp:depth,10,2,Sanded Wood | Craft Into
depth_Woodworking_Materials_t02.csv,Online:Woodworking Materials,uesp:depth,4,2,Resin | Effect
depth_Woodworking_Materials_t03.csv,Online:Woodworking Materials,uesp:depth,9,3,Gem | Trait | Description
depth_Woodworking_Materials_t04.csv,Online:Woodworking Materials,uesp:depth,9,3,Gem | Trait | Description
depth_Clothing_Materials_t00.csv,Online:Clothing Materials,uesp:depth,10,4,Plant | Raw Material | Refine Into
depth_Clothing_Materials_t01.csv,Online:Clothing Materials,uesp:depth,10,2,Raw Material | Refine Into
depth_Clothing_Materials_t02.csv,Online:Clothing Materials,uesp:depth,10,3,Processed Material | Craft Into
depth_Clothing_Materials_t03.csv,Online:Clothing Materials,uesp:depth,10,2,Processed Material | Craft Into
depth_Clothing_Materials_t04.csv,Online:Clothing Materials,uesp:depth,4,2,Tannin | Effect
depth_Clothing_Materials_t05.csv,Online:Clothing Materials,uesp:depth,9,3,Gem | Trait | Description
depth_Soul_Gems_t00.csv,Online:Soul Gems,uesp:depth,3,1,Soul Gem
depth_Soul_Gems_t01.csv,Online:Soul Gems,uesp:depth,7,2,Soul Gem | Old Level Range
depth_Trophies_t00.csv,Online:Trophies,uesp:depth,4,2,Trophy | Creature
depth_Trophies_t01.csv,Online:Trophies,uesp:depth,12,2,Trophy | Creature
depth_Trophies_t02.csv,Online:Trophies,uesp:depth,8,2,Trophy | Creature
depth_Trophies_t03.csv,Online:Trophies,uesp:depth,5,2,Trophy | Creature
depth_Trophies_t04.csv,Online:Trophies,uesp:depth,2,2,Trophy | Creature
depth_Trophies_t05.csv,Online:Trophies,uesp:depth,7,2,Trophy | Creature
depth_Trophies_t06.csv,Online:Trophies,uesp:depth,7,2,Trophy | Creature
depth_Trophies_t07.csv,Online:Trophies,uesp:depth,6,2,Trophy | Creature
depth_Traits_t00.csv,Online:Traits,uesp:depth,17,5,Normal | Fine | Superior | Epic | Legendary
depth_Traits_t01.csv,Online:Traits,uesp:depth,10,5,Normal | Fine | Superior | Epic | Legendary
depth_Traits_t02.csv,Online:Traits,uesp:depth,11,5,Trait | Material | Material Source | Description | Magnitude
depth_Traits_t03.csv,Online:Traits,uesp:depth,4,5,Normal | Fine | Superior | Epic | Legendary
depth_Traits_t04.csv,Online:Traits,uesp:depth,12,11,1 st | 2h 00m | 1h 54m | 1h 48m | 1h 36m | 1h 30m | 1h 48m | 1h 42m 36s | 1h 37m 12s | 1h 26m 24s | 1h 21m
depth_Sealed_Urn_t00.csv,Online:Sealed Urn,uesp:depth,1,6,Name | Type | Level | Value | Description
depth_Sealed_Urn_t01.csv,Online:Sealed Urn,uesp:depth,1,9,Name | Type | Level | Damage | Value | Enchantment | Trait | Description
depth_Sealed_Urn_t02.csv,Online:Sealed Urn,uesp:depth,3,9,Name | Type | Level | Armor | Value | Enchantment | Trait | Description
depth_Glyphs_t00.csv,Online:Glyphs,uesp:depth,16,5,Glyph | Potency | Gear Level Req. | Additive Runestone | Subtractive Runestone
depth_Glyphs_t01.csv,Online:Glyphs,uesp:depth,14,5,Glyph | Icon | Effect | Potency Rune | Essence Rune
depth_Glyphs_t02.csv,Online:Glyphs,uesp:depth,4,5,Glyph | Icon | Effect | Potency Rune | Essence Rune
depth_Glyphs_t03.csv,Online:Glyphs,uesp:depth,20,5,Glyph | Icon | Effect | Potency Rune | Essence Rune
depth_Food_t00.csv,Online:Food,uesp:depth,1,8,Name | Food Level | Dish Type | Health | Magicka | Stamina | Dur (mins)
depth_Food_t01.csv,Online:Food,uesp:depth,5,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
depth_Food_t02.csv,Online:Food,uesp:depth,5,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
depth_Food_t03.csv,Online:Food,uesp:depth,5,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
depth_Food_t04.csv,Online:Food,uesp:depth,77,8,Name | Food Level | Dish Type | Health | Magicka | Stamina | Dur (mins)
depth_Food_t05.csv,Online:Food,uesp:depth,3,26,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25
depth_Food_t06.csv,Online:Food,uesp:depth,3,26,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25
